stage,stage_label,location,location_label,role,role_label,level,level_label,level_name,percentile,salary,total_cash,equity_pct
seed,$1M-$10M,seattle,"Seattle, WA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p75,297791,363738,1.9836
seed,$1M-$10M,seattle,"Seattle, WA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p90,355495,433806,2.5624
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic1,IC 1,Entry,p25,47781,52745,0.0032
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic1,IC 1,Entry,p50,62054,68879,0.0328
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic1,IC 1,Entry,p75,71982,79429,0.1536
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic1,IC 1,Entry,p90,83772,92460,0.1924
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic2,IC 2,Mid 1 (Developing),p25,70019,77728,0.0196
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic2,IC 2,Mid 1 (Developing),p50,80939,89290,0.068
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic2,IC 2,Mid 1 (Developing),p75,95714,105992,0.1728
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic2,IC 2,Mid 1 (Developing),p90,101496,112416,0.274
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic3,IC 3,Mid 2 (Proficient),p25,73319,81005,0.0356
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic3,IC 3,Mid 2 (Proficient),p50,91057,100518,0.0828
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic3,IC 3,Mid 2 (Proficient),p75,101109,111752,0.1864
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic3,IC 3,Mid 2 (Proficient),p90,121804,134812,0.3668
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic4,IC 4,Senior 1 (Skilled),p25,78904,87273,0.0388
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic4,IC 4,Senior 1 (Skilled),p50,99825,110585,0.0856
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic4,IC 4,Senior 1 (Skilled),p75,117161,129714,0.206
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic4,IC 4,Senior 1 (Skilled),p90,137484,151831,0.4228
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic5,IC 5,Senior 2 (Advanced),p25,97932,108309,0.0448
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic5,IC 5,Senior 2 (Advanced),p50,118037,131008,0.1
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic5,IC 5,Senior 2 (Advanced),p75,140737,156302,0.2244
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic5,IC 5,Senior 2 (Advanced),p90,156950,174462,0.4988
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic6,IC 6,Staff (Expert),p25,130936,144940,0.0472
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic6,IC 6,Staff (Expert),p50,147041,163145,0.1372
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic6,IC 6,Staff (Expert),p75,163845,182050,0.4172
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic6,IC 6,Staff (Expert),p90,193954,214959,0.6248
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic7,IC 7,Senior Staff (Advisor),p25,136612,158391,0.0596
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic7,IC 7,Senior Staff (Advisor),p50,153111,177530,0.2172
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic7,IC 7,Senior Staff (Advisor),p75,179510,207888,0.8372
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic7,IC 7,Senior Staff (Advisor),p90,192709,223067,1.024
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic8,IC 8,Principal (Strategist),p25,148024,171508,0.0712
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic8,IC 8,Principal (Strategist),p50,167950,194993,0.3228
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic8,IC 8,Principal (Strategist),p75,197839,229152,1.9208
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic8,IC 8,Principal (Strategist),p90,235557,272563,2.3692
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p25,151291,184675,0.3488
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p50,174020,212376,0.8608
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p75,205273,250732,1.9836
seed,$1M-$10M,seattle,"Seattle, WA",design,Design,ic9,IC 9,Distinguished (Thought Leader),p90,245049,299032,2.5624
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic1,IC 1,Entry,p25,47781,52745,0.0032
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic1,IC 1,Entry,p50,62054,68879,0.0328
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic1,IC 1,Entry,p75,71982,79429,0.1536
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic1,IC 1,Entry,p90,83772,92460,0.1924
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p25,70019,77728,0.0196
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p50,80939,89290,0.068
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p75,95714,105992,0.1728
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic2,IC 2,Mid 1 (Developing),p90,101496,112416,0.274
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p25,73319,81005,0.0356
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p50,91057,100518,0.0828
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p75,101109,111752,0.1864
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p90,121804,134812,0.3668
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p25,78904,87273,0.0388
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p50,99825,110585,0.0856
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p75,117161,129714,0.206
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p90,137484,151831,0.4228
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p25,97932,108309,0.0448
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p50,118037,131008,0.1
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p75,140737,156302,0.2244
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p90,156950,174462,0.4988
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic6,IC 6,Staff (Expert),p25,130936,144940,0.0472
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic6,IC 6,Staff (Expert),p50,147041,163145,0.1372
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic6,IC 6,Staff (Expert),p75,163845,182050,0.4172
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic6,IC 6,Staff (Expert),p90,193954,214959,0.6248
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p25,136612,158391,0.0596
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p50,153111,177530,0.2172
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p75,179510,207888,0.8372
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p90,192709,223067,1.024
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic8,IC 8,Principal (Strategist),p25,148024,171508,0.0712
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic8,IC 8,Principal (Strategist),p50,167950,194993,0.3228
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic8,IC 8,Principal (Strategist),p75,197839,229152,1.9208
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic8,IC 8,Principal (Strategist),p90,235557,272563,2.3692
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p25,151291,184675,0.3488
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p50,174020,212376,0.8608
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p75,205273,250732,1.9836
seed,$1M-$10M,seattle,"Seattle, WA",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p90,245049,299032,2.5624
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic1,IC 1,Entry,p25,45762,50517,0.0032
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic1,IC 1,Entry,p50,59432,65969,0.0328
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic1,IC 1,Entry,p75,68941,76072,0.1536
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic1,IC 1,Entry,p90,80233,88553,0.1924
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p25,67060,74443,0.0196
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p50,77520,85518,0.068
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p75,91670,101514,0.1728
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p90,97207,107666,0.274
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p25,70221,77582,0.0356
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p50,87210,96270,0.0828
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p75,96837,107030,0.1864
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p90,116657,129116,0.3668
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p25,75570,83585,0.0388
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p50,95608,105913,0.0856
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p75,112210,124233,0.206
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p90,131675,145415,0.4228
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p25,93794,103732,0.0448
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p50,113050,125473,0.1
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p75,134790,149698,0.2244
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p90,150319,167090,0.4988
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic6,IC 6,Staff (Expert),p25,125403,138816,0.0472
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic6,IC 6,Staff (Expert),p50,140828,156252,0.1372
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic6,IC 6,Staff (Expert),p75,156922,174358,0.4172
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic6,IC 6,Staff (Expert),p90,185758,205877,0.6248
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p25,130840,151698,0.0596
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p50,146642,170028,0.2172
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p75,171925,199104,0.8372
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p90,184566,213642,1.024
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p25,141769,164261,0.0712
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p50,160854,186754,0.3228
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p75,189480,219470,1.9208
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p90,225604,261046,2.3692
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p25,144899,176872,0.3488
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p50,166668,203402,0.8608
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p75,196600,240137,1.9836
seed,$1M-$10M,seattle,"Seattle, WA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p90,234695,286396,2.5624
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic1,IC 1,Entry,p25,61630,68034,0.0032
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic1,IC 1,Entry,p50,80040,88844,0.0328
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic1,IC 1,Entry,p75,92846,102451,0.1536
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic1,IC 1,Entry,p90,108054,119259,0.1924
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p25,90314,100257,0.0196
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p50,104400,115171,0.068
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p75,123457,136714,0.1728
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p90,130914,145000,0.274
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p25,94570,104484,0.0356
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p50,117450,129652,0.0828
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p75,130415,144143,0.1864
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p90,157108,173887,0.3668
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p25,101774,112568,0.0388
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p50,128760,142638,0.0856
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p75,151119,167310,0.206
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p90,177334,195838,0.4228
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p25,126317,139701,0.0448
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p50,152250,168980,0.1
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p75,181528,201605,0.2244
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p90,202442,225028,0.4988
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic6,IC 6,Staff (Expert),p25,168887,186950,0.0472
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic6,IC 6,Staff (Expert),p50,189660,210432,0.1372
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic6,IC 6,Staff (Expert),p75,211335,234817,0.4172
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic6,IC 6,Staff (Expert),p90,250170,277264,0.6248
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p25,176208,204300,0.0596
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p50,197490,228986,0.2172
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p75,231540,268143,0.8372
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p90,248565,287722,1.024
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic8,IC 8,Principal (Strategist),p25,190928,221219,0.0712
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic8,IC 8,Principal (Strategist),p50,216630,251511,0.3228
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic8,IC 8,Principal (Strategist),p75,255182,295571,1.9208
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic8,IC 8,Principal (Strategist),p90,303832,351564,2.3692
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p25,195142,238202,0.3488
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p50,224460,273932,0.8608
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p75,264771,323405,1.9836
seed,$1M-$10M,austin,"Austin, TX",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p90,316076,385704,2.5624
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic1,IC 1,Entry,p25,63479,70075,0.0032
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic1,IC 1,Entry,p50,82441,91509,0.0328
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic1,IC 1,Entry,p75,95631,105524,0.1536
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic1,IC 1,Entry,p90,111295,122837,0.1924
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic2,IC 2,Mid 1 (Developing),p25,93023,103264,0.0196
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic2,IC 2,Mid 1 (Developing),p50,107532,118626,0.068
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic2,IC 2,Mid 1 (Developing),p75,127160,140815,0.1728
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic2,IC 2,Mid 1 (Developing),p90,134841,149350,0.274
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic3,IC 3,Mid 2 (Proficient),p25,97407,107619,0.0356
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic3,IC 3,Mid 2 (Proficient),p50,120973,133542,0.0828
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic3,IC 3,Mid 2 (Proficient),p75,134327,148467,0.1864
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic3,IC 3,Mid 2 (Proficient),p90,161821,179103,0.3668
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic4,IC 4,Senior 1 (Skilled),p25,104827,115945,0.0388
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic4,IC 4,Senior 1 (Skilled),p50,132622,146917,0.0856
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic4,IC 4,Senior 1 (Skilled),p75,155653,172330,0.206
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic4,IC 4,Senior 1 (Skilled),p90,182654,201713,0.4228
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic5,IC 5,Senior 2 (Advanced),p25,130106,143892,0.0448
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic5,IC 5,Senior 2 (Advanced),p50,156817,174050,0.1
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic5,IC 5,Senior 2 (Advanced),p75,186974,207653,0.2244
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic5,IC 5,Senior 2 (Advanced),p90,208515,231779,0.4988
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic6,IC 6,Staff (Expert),p25,173954,192559,0.0472
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic6,IC 6,Staff (Expert),p50,195349,216745,0.1372
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic6,IC 6,Staff (Expert),p75,217675,241861,0.4172
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic6,IC 6,Staff (Expert),p90,257675,285582,0.6248
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic7,IC 7,Senior Staff (Advisor),p25,181495,210429,0.0596
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic7,IC 7,Senior Staff (Advisor),p50,203414,235855,0.2172
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic7,IC 7,Senior Staff (Advisor),p75,238486,276188,0.8372
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic7,IC 7,Senior Staff (Advisor),p90,256021,296354,1.024
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic8,IC 8,Principal (Strategist),p25,196655,227856,0.0712
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic8,IC 8,Principal (Strategist),p50,223128,259056,0.3228
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic8,IC 8,Principal (Strategist),p75,262838,304438,1.9208
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic8,IC 8,Principal (Strategist),p90,312947,362111,2.3692
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic9,IC 9,Distinguished (Thought Leader),p25,200997,245348,0.3488
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic9,IC 9,Distinguished (Thought Leader),p50,231193,282150,0.8608
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic9,IC 9,Distinguished (Thought Leader),p75,272714,333107,1.9836
seed,$1M-$10M,austin,"Austin, TX",product,Product,ic9,IC 9,Distinguished (Thought Leader),p90,325558,397275,2.5624
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic1,IC 1,Entry,p25,43757,48304,0.0032
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic1,IC 1,Entry,p50,56828,63079,0.0328
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic1,IC 1,Entry,p75,65920,72740,0.1536
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic1,IC 1,Entry,p90,76718,84674,0.1924
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic2,IC 2,Mid 1 (Developing),p25,64123,71182,0.0196
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic2,IC 2,Mid 1 (Developing),p50,74123,81771,0.068
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic2,IC 2,Mid 1 (Developing),p75,87654,97067,0.1728
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic2,IC 2,Mid 1 (Developing),p90,92949,102949,0.274
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic3,IC 3,Mid 2 (Proficient),p25,67144,74184,0.0356
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic3,IC 3,Mid 2 (Proficient),p50,83389,92053,0.0828
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic3,IC 3,Mid 2 (Proficient),p75,92594,102341,0.1864
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic3,IC 3,Mid 2 (Proficient),p90,111546,123459,0.3668
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic4,IC 4,Senior 1 (Skilled),p25,72259,79923,0.0388
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic4,IC 4,Senior 1 (Skilled),p50,91419,101273,0.0856
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic4,IC 4,Senior 1 (Skilled),p75,107294,118790,0.206
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic4,IC 4,Senior 1 (Skilled),p90,125907,139045,0.4228
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic5,IC 5,Senior 2 (Advanced),p25,89685,99188,0.0448
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic5,IC 5,Senior 2 (Advanced),p50,108097,119976,0.1
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic5,IC 5,Senior 2 (Advanced),p75,128885,143140,0.2244
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic5,IC 5,Senior 2 (Advanced),p90,143734,159770,0.4988
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic6,IC 6,Staff (Expert),p25,119910,132734,0.0472
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic6,IC 6,Staff (Expert),p50,134658,149406,0.1372
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic6,IC 6,Staff (Expert),p75,150048,166720,0.4172
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic6,IC 6,Staff (Expert),p90,177621,196858,0.6248
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic7,IC 7,Senior Staff (Advisor),p25,125108,145053,0.0596
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic7,IC 7,Senior Staff (Advisor),p50,140217,162580,0.2172
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic7,IC 7,Senior Staff (Advisor),p75,164393,190382,0.8372
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic7,IC 7,Senior Staff (Advisor),p90,176481,204282,1.024
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic8,IC 8,Principal (Strategist),p25,135558,157065,0.0712
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic8,IC 8,Principal (Strategist),p50,153807,178572,0.3228
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic8,IC 8,Principal (Strategist),p75,181179,209855,1.9208
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic8,IC 8,Principal (Strategist),p90,215721,249610,2.3692
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic9,IC 9,Distinguished (Thought Leader),p25,138551,169123,0.3488
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic9,IC 9,Distinguished (Thought Leader),p50,159366,194492,0.8608
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic9,IC 9,Distinguished (Thought Leader),p75,187987,229617,1.9836
seed,$1M-$10M,austin,"Austin, TX",design,Design,ic9,IC 9,Distinguished (Thought Leader),p90,224414,273850,2.5624
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic1,IC 1,Entry,p25,43757,48304,0.0032
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic1,IC 1,Entry,p50,56828,63079,0.0328
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic1,IC 1,Entry,p75,65920,72740,0.1536
seed,$1M-$10M,austin,"Austin, TX",sales,Sales,ic1,IC 1,Entry,p90,76718,84674,0.1924
