stage,stage_label,location,location_label,role,role_label,level,level_label,level_name,percentile,salary,total_cash,equity_pct
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic6,IC 6,Staff (Expert),p25,119651,132448,0.0292
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic6,IC 6,Staff (Expert),p50,134368,149084,0.0388
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic6,IC 6,Staff (Expert),p75,149724,166360,0.0516
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic6,IC 6,Staff (Expert),p90,177237,196433,0.1464
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p25,144673,167737,0.0392
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p50,162145,188005,0.0548
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p75,190102,220155,0.112
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p90,204080,236229,0.1796
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p25,144616,167560,0.0476
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p50,164084,190504,0.0848
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p75,193285,223877,0.2776
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p90,230134,266288,0.3364
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p25,147707,180299,0.1248
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p50,169897,207344,0.3148
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p75,200410,244791,0.6324
series_b,$50M-$100M,seattle,"Seattle, WA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p90,239244,291947,0.9348
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic1,IC 1,Entry,p25,66990,73950,0.002
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic1,IC 1,Entry,p50,87000,96570,0.0088
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic1,IC 1,Entry,p75,100920,111360,0.0192
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic1,IC 1,Entry,p90,117450,129630,0.0476
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p25,100098,111118,0.0116
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p50,115710,127648,0.0176
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p75,136831,151525,0.0244
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p90,145096,160708,0.064
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p25,115585,127703,0.0176
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p50,143550,158464,0.0236
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p75,159396,176175,0.0284
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p90,192021,212528,0.0804
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p25,116902,129301,0.0192
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p50,147900,163841,0.0248
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p75,173583,192181,0.0296
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p90,203694,224949,0.0964
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p25,129204,142895,0.0224
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p50,155729,172843,0.0304
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p75,185678,206213,0.0364
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p90,207069,230172,0.1244
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic6,IC 6,Staff (Expert),p25,161140,178374,0.0292
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic6,IC 6,Staff (Expert),p50,180960,200779,0.0388
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic6,IC 6,Staff (Expert),p75,201641,224045,0.0516
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic6,IC 6,Staff (Expert),p90,238694,264546,0.1464
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p25,194838,225899,0.0392
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p50,218369,253196,0.0548
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p75,256019,296493,0.112
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p90,274845,318142,0.1796
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic8,IC 8,Principal (Strategist),p25,194762,225661,0.0476
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic8,IC 8,Principal (Strategist),p50,220980,256561,0.0848
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic8,IC 8,Principal (Strategist),p75,260306,301506,0.2776
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic8,IC 8,Principal (Strategist),p90,309933,358624,0.3364
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p25,198924,242818,0.1248
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p50,228810,279241,0.3148
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p75,269902,329673,0.6324
series_b,$50M-$100M,austin,"Austin, TX",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p90,322201,393179,0.9348
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic1,IC 1,Entry,p25,68999,76168,0.002
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic1,IC 1,Entry,p50,89610,99467,0.0088
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic1,IC 1,Entry,p75,103947,114700,0.0192
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic1,IC 1,Entry,p90,120973,133518,0.0476
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic2,IC 2,Mid 1 (Developing),p25,103101,114451,0.0116
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic2,IC 2,Mid 1 (Developing),p50,119181,131477,0.0176
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic2,IC 2,Mid 1 (Developing),p75,140936,156070,0.0244
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic2,IC 2,Mid 1 (Developing),p90,149449,165529,0.064
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic3,IC 3,Mid 2 (Proficient),p25,119053,131534,0.0176
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic3,IC 3,Mid 2 (Proficient),p50,147856,163218,0.0236
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic3,IC 3,Mid 2 (Proficient),p75,164178,181460,0.0284
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic3,IC 3,Mid 2 (Proficient),p90,197782,218904,0.0804
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic4,IC 4,Senior 1 (Skilled),p25,120410,133180,0.0192
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic4,IC 4,Senior 1 (Skilled),p50,152337,168756,0.0248
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic4,IC 4,Senior 1 (Skilled),p75,178790,197946,0.0296
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic4,IC 4,Senior 1 (Skilled),p90,209805,231698,0.0964
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic5,IC 5,Senior 2 (Advanced),p25,133080,147181,0.0224
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic5,IC 5,Senior 2 (Advanced),p50,160401,178028,0.0304
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic5,IC 5,Senior 2 (Advanced),p75,191248,212400,0.0364
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic5,IC 5,Senior 2 (Advanced),p90,213281,237077,0.1244
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic6,IC 6,Staff (Expert),p25,165974,183726,0.0292
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic6,IC 6,Staff (Expert),p50,186388,206802,0.0388
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic6,IC 6,Staff (Expert),p75,207690,230767,0.0516
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic6,IC 6,Staff (Expert),p90,245855,272482,0.1464
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic7,IC 7,Senior Staff (Advisor),p25,200683,232677,0.0392
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic7,IC 7,Senior Staff (Advisor),p50,224921,260792,0.0548
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic7,IC 7,Senior Staff (Advisor),p75,263700,305388,0.112
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic7,IC 7,Senior Staff (Advisor),p90,283090,327686,0.1796
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic8,IC 8,Principal (Strategist),p25,200604,232431,0.0476
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic8,IC 8,Principal (Strategist),p50,227609,264258,0.0848
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic8,IC 8,Principal (Strategist),p75,268116,310551,0.2776
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic8,IC 8,Principal (Strategist),p90,319231,369383,0.3364
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic9,IC 9,Distinguished (Thought Leader),p25,204892,250103,0.1248
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic9,IC 9,Distinguished (Thought Leader),p50,235674,287618,0.3148
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic9,IC 9,Distinguished (Thought Leader),p75,277999,339563,0.6324
series_b,$50M-$100M,austin,"Austin, TX",product,Product,ic9,IC 9,Distinguished (Thought Leader),p90,331867,404975,0.9348
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic1,IC 1,Entry,p25,47562,52504,0.002
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic1,IC 1,Entry,p50,61769,68564,0.0088
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic1,IC 1,Entry,p75,71653,79065,0.0192
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic1,IC 1,Entry,p90,83389,92037,0.0476
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic2,IC 2,Mid 1 (Developing),p25,71069,78894,0.0116
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic2,IC 2,Mid 1 (Developing),p50,82154,90630,0.0176
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic2,IC 2,Mid 1 (Developing),p75,97150,107582,0.0244
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic2,IC 2,Mid 1 (Developing),p90,103018,114102,0.064
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic3,IC 3,Mid 2 (Proficient),p25,82065,90669,0.0176
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic3,IC 3,Mid 2 (Proficient),p50,101920,112509,0.0236
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic3,IC 3,Mid 2 (Proficient),p75,113171,125084,0.0284
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic3,IC 3,Mid 2 (Proficient),p90,136335,150895,0.0804
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic4,IC 4,Senior 1 (Skilled),p25,83001,91804,0.0192
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic4,IC 4,Senior 1 (Skilled),p50,105008,116327,0.0248
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic4,IC 4,Senior 1 (Skilled),p75,123244,136448,0.0296
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic4,IC 4,Senior 1 (Skilled),p90,144623,159714,0.0964
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic5,IC 5,Senior 2 (Advanced),p25,91735,101455,0.0224
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic5,IC 5,Senior 2 (Advanced),p50,110568,122718,0.0304
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic5,IC 5,Senior 2 (Advanced),p75,131831,146411,0.0364
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic5,IC 5,Senior 2 (Advanced),p90,147019,163422,0.1244
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic6,IC 6,Staff (Expert),p25,114409,126646,0.0292
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic6,IC 6,Staff (Expert),p50,128481,142553,0.0388
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic6,IC 6,Staff (Expert),p75,143165,159072,0.0516
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic6,IC 6,Staff (Expert),p90,169473,187827,0.1464
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic7,IC 7,Senior Staff (Advisor),p25,138335,160388,0.0392
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic7,IC 7,Senior Staff (Advisor),p50,155042,179769,0.0548
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic7,IC 7,Senior Staff (Advisor),p75,181774,210510,0.112
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic7,IC 7,Senior Staff (Advisor),p90,195139,225881,0.1796
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic8,IC 8,Principal (Strategist),p25,138281,160219,0.0476
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic8,IC 8,Principal (Strategist),p50,156895,182158,0.0848
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic8,IC 8,Principal (Strategist),p75,184817,214069,0.2776
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic8,IC 8,Principal (Strategist),p90,220053,254623,0.3364
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic9,IC 9,Distinguished (Thought Leader),p25,141236,172401,0.1248
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic9,IC 9,Distinguished (Thought Leader),p50,162455,198261,0.3148
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic9,IC 9,Distinguished (Thought Leader),p75,191630,234067,0.6324
series_b,$50M-$100M,austin,"Austin, TX",design,Design,ic9,IC 9,Distinguished (Thought Leader),p90,228763,279157,0.9348
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic1,IC 1,Entry,p25,47562,52504,0.002
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic1,IC 1,Entry,p50,61769,68564,0.0088
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic1,IC 1,Entry,p75,71653,79065,0.0192
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic1,IC 1,Entry,p90,83389,92037,0.0476
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic2,IC 2,Mid 1 (Developing),p25,71069,78894,0.0116
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic2,IC 2,Mid 1 (Developing),p50,82154,90630,0.0176
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic2,IC 2,Mid 1 (Developing),p75,97150,107582,0.0244
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic2,IC 2,Mid 1 (Developing),p90,103018,114102,0.064
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p25,82065,90669,0.0176
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p50,101920,112509,0.0236
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p75,113171,125084,0.0284
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic3,IC 3,Mid 2 (Proficient),p90,136335,150895,0.0804
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p25,83001,91804,0.0192
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p50,105008,116327,0.0248
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p75,123244,136448,0.0296
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic4,IC 4,Senior 1 (Skilled),p90,144623,159714,0.0964
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p25,91735,101455,0.0224
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p50,110568,122718,0.0304
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p75,131831,146411,0.0364
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic5,IC 5,Senior 2 (Advanced),p90,147019,163422,0.1244
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic6,IC 6,Staff (Expert),p25,114409,126646,0.0292
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic6,IC 6,Staff (Expert),p50,128481,142553,0.0388
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic6,IC 6,Staff (Expert),p75,143165,159072,0.0516
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic6,IC 6,Staff (Expert),p90,169473,187827,0.1464
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p25,138335,160388,0.0392
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p50,155042,179769,0.0548
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p75,181774,210510,0.112
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic7,IC 7,Senior Staff (Advisor),p90,195139,225881,0.1796
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic8,IC 8,Principal (Strategist),p25,138281,160219,0.0476
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic8,IC 8,Principal (Strategist),p50,156895,182158,0.0848
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic8,IC 8,Principal (Strategist),p75,184817,214069,0.2776
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic8,IC 8,Principal (Strategist),p90,220053,254623,0.3364
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p25,141236,172401,0.1248
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p50,162455,198261,0.3148
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p75,191630,234067,0.6324
series_b,$50M-$100M,austin,"Austin, TX",sales,Sales,ic9,IC 9,Distinguished (Thought Leader),p90,228763,279157,0.9348
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic1,IC 1,Entry,p25,45553,50286,0.002
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic1,IC 1,Entry,p50,59160,65667,0.0088
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic1,IC 1,Entry,p75,68625,75724,0.0192
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic1,IC 1,Entry,p90,79866,88148,0.0476
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p25,68066,75560,0.0116
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p50,78682,86800,0.0176
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p75,93045,103037,0.0244
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic2,IC 2,Mid 1 (Developing),p90,98665,109281,0.064
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p25,78598,86838,0.0176
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p50,97614,107755,0.0236
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p75,108389,119799,0.0284
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p90,130574,144519,0.0804
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p25,79494,87925,0.0192
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p50,100572,111412,0.0248
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p75,118036,130683,0.0296
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p90,138512,152965,0.0964
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p25,87859,97168,0.0224
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p50,105896,117533,0.0304
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p75,126261,140225,0.0364
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p90,140807,156517,0.1244
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p25,109575,121294,0.0292
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p50,123052,136530,0.0388
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p75,137115,152351,0.0516
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic6,IC 6,Staff (Expert),p90,162312,179891,0.1464
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p25,132490,153612,0.0392
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p50,148491,172173,0.0548
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p75,174093,201615,0.112
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p90,186894,216336,0.1796
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p25,132438,153450,0.0476
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p50,150266,174461,0.0848
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p75,177008,205024,0.2776
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic8,IC 8,Principal (Strategist),p90,210754,243864,0.3364
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p25,135268,165116,0.1248
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p50,155590,189884,0.3148
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p75,183533,224177,0.6324
series_b,$50M-$100M,austin,"Austin, TX",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p90,219097,267362,0.9348
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p25,75460,83300,0.002
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p50,98000,108780,0.0088
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p75,113680,125440,0.0192
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic1,IC 1,Entry,p90,132300,146020,0.0476
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p25,112754,125167,0.0116
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p50,130340,143787,0.0176
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p75,154132,170683,0.0244
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p90,163442,181027,0.064
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p25,130200,143850,0.0176
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p50,161700,178500,0.0236
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p75,179550,198450,0.0284
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p90,216300,239400,0.0804
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p25,131683,145650,0.0192
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p50,166600,184556,0.0248
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p75,195530,216480,0.0296
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p90,229449,253391,0.0964
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p25,145540,160962,0.0224
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p50,175420,194696,0.0304
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p75,209154,232286,0.0364
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p90,233250,259274,0.1244
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p25,181514,200928,0.0292
series_b,$50M-$100M,boston,"Boston, MA",engineering,Engineering,ic6,IC 6,Staff (Expert),p50,203840,226165,0.0388
